Generation N Sum GN.F GN.M PN2.F PN2.M Program Trait value Population h2 rep
40 9000 7.29807691007349 10.6343502517955 -3.96759242458337 0.593421727540147 0.0378973553212039 PN2 I Ebv PN2 0.25 0
41 9000 7.72698967487734 11.0309465603307 -3.89130547844772 0.502990471706967 0.0843581212873774 PN2 I Ebv PN2 0.25 0
20 4500 0.0360163546713347 0 0 -0.00310649189195724 0.0391228465632919 PN2 I Tbv PN2 0.25 0
22 9000 0.532057735718406 0.101391441355153 0.284571609975633 0.0201411746692117 0.125953509718409 PN2 I Tbv PN2 0.25 0
23 9000 1.19128456460565 0.231205140145327 0.482477655849586 0.100246650011125 0.377355118599617 PN2 I Tbv PN2 0.25 0
24 9000 1.79946594898804 0.396932695482089 0.817374575514513 0.201815479095348 0.383343198896086 PN2 I Tbv PN2 0.25 0
25 9000 2.32979922662259 0.545407375318 1.30643456115347 0.220857182975888 0.257100107175232 PN2 I Tbv PN2 0.25 0
26 9000 2.77049651586134 0.706773776812336 1.57889654383484 0.216261543718989 0.268564651495183 PN2 I Tbv PN2 0.25 0
27 9000 3.35384624902477 0.974855774917502 1.83942611957009 0.291146791137109 0.248417563400066 PN2 I Tbv PN2 0.25 0
28 9000 3.76256687588821 1.22159551637617 2.16725256865566 0.192671518503063 0.18104727235332 PN2 I Tbv PN2 0.25 0
29 9000 4.21256875762935 1.44961934511714 2.46279788521944 0.167720155385089 0.132431371907686 PN2 I Tbv PN2 0.25 0
30 9000 4.73775120308354 1.66334238208015 2.76566062342574 0.198352121814172 0.110396075763482 PN2 I Tbv PN2 0.25 0
31 9000 5.16587912531425 1.87207116197075 3.01007605797571 0.185561265648445 0.0981706397193536 PN2 I Tbv PN2 0.25 0
32 9000 5.59753456551057 1.98080268345776 3.311074460023 0.195749418647528 0.109908003382276 PN2 I Tbv PN2 0.25 0
33 9000 6.14110013420232 2.25445494691792 3.62118951118657 0.186438742488611 0.0790169336092179 PN2 I Tbv PN2 0.25 0
34 9000 6.61097334610883 2.50580733640203 3.82597509357806 0.174503106413148 0.104687809715587 PN2 I Tbv PN2 0.25 0
35 9000 6.92671913317516 2.72031141845753 3.95643919069505 0.170309416766369 0.0796591072562055 PN2 I Tbv PN2 0.25 0
36 9000 7.31094675236033 2.95579620919449 4.12389031515405 0.148636970079409 0.0826232579323901 PN2 I Tbv PN2 0.25 0
37 9000 7.72451564349475 3.18226827109255 4.30089608533313 0.182782474005967 0.0585688130630993 PN2 I Tbv PN2 0.25 0
38 9000 8.14242921362628 3.38242587723891 4.49370726541537 0.210594650707524 0.0557014202644754 PN2 I Tbv PN2 0.25 0
39 9000 8.59149892252747 3.62670801040405 4.70160418307561 0.200280961568658 0.0629057674791487 PN2 I Tbv PN2 0.25 0
40 9000 8.91231468686916 3.80042263006148 4.84099289118503 0.201942233117668 0.0689569325049808 PN2 I Tbv PN2 0.25 0
41 9000 9.18243998776911 3.96273237670383 5.01751257684023 0.145030100055152 0.057164934169902 PN2 I Tbv PN2 0.25 0
20 1500 0.328600161153868 0.375876279087349 -0.0472761179334815 0 0 PN2 T1 Ebv GN2 0.25 1
21 6000 0.241130307876016 0.615309345054904 -0.374179037178889 0 0 PN2 T1 Ebv GN2 0.25 1
22 6000 1.33258502904265 1.17730494467954 0.155280084363101 0 0 PN2 T1 Ebv GN2 0.25 1
23 6000 1.89464712837516 1.90085463434376 -0.0062075059686036 0 0 PN2 T1 Ebv GN2 0.25 1
24 6000 2.57008748071855 2.80286924345796 -0.232781762739416 0 0 PN2 T1 Ebv GN2 0.25 1
25 6000 3.44257196862358 3.4345861616993 0.00798580692427761 0 0 PN2 T1 Ebv GN2 0.25 1
26 6000 3.88034229303678 4.08936122573949 -0.209018932702708 0 0 PN2 T1 Ebv GN2 0.25 1
27 6000 4.42304816850577 4.72688462553405 -0.303836457028278 0 0 PN2 T1 Ebv GN2 0.25 1
28 6000 5.04282394887417 5.54588231392974 -0.503058365055569 0 0 PN2 T1 Ebv GN2 0.25 1
29 6000 5.47829323655275 6.27004424767047 -0.791751011117727 0 0 PN2 T1 Ebv GN2 0.25 1
30 6000 5.86028064241499 7.02530023465593 -1.16501959224095 0 0 PN2 T1 Ebv GN2 0.25 1
31 6000 6.34870195685786 7.62047465200302 -1.27177269514516 0 0 PN2 T1 Ebv GN2 0.25 1
32 6000 6.83928823284897 8.04213724667843 -1.20284901382947 0 0 PN2 T1 Ebv GN2 0.25 1
33 6000 7.35537199796708 8.64680297727639 -1.29143097930931 0 0 PN2 T1 Ebv GN2 0.25 1
34 6000 7.67966284789362 9.27510582546038 -1.59544297756677 0 0 PN2 T1 Ebv GN2 0.25 1
35 6000 8.05029319194737 9.80517812506249 -1.75488493311512 0 0 PN2 T1 Ebv GN2 0.25 1
36 6000 8.48854158761193 10.4272678148838 -1.93872622727188 0 0 PN2 T1 Ebv GN2 0.25 1
37 6000 8.67113843127638 11.0460218738286 -2.37488344255219 0 0 PN2 T1 Ebv GN2 0.25 1
38 6000 9.00136553814913 11.5228593101565 -2.52149377200734 0 0 PN2 T1 Ebv GN2 0.25 1
39 6000 9.38458692413345 11.9797322911737 -2.59514536704026 0 0 PN2 T1 Ebv GN2 0.25 1
40 6000 9.59663584230409 12.2689370677689 -2.67230122546482 0 0 PN2 T1 Ebv GN2 0.25 1
20 1500 -0.137777675193177 -0.0408954497784858 -0.0968822254146911 0 0 PN2 T1 Tbv GN2 0.25 1
21 6000 0.623666080235678 0.208430621026575 0.415235459209103 0 0 PN2 T1 Tbv GN2 0.25 1
22 6000 1.72716972589944 0.383951488529091 1.34321823737035 0 0 PN2 T1 Tbv GN2 0.25 1
23 6000 2.2377669549503 0.600598403334598 1.6371685516157 0 0 PN2 T1 Tbv GN2 0.25 1
24 6000 2.93074468196637 0.945750481970995 1.98499419999538 0 0 PN2 T1 Tbv GN2 0.25 1
25 6000 3.8173267237591 1.33169696637235 2.48562975738675 0 0 PN2 T1 Tbv GN2 0.25 1
26 6000 4.25615762091765 1.59713720078228 2.65902042013537 0 0 PN2 T1 Tbv GN2 0.25 1
27 6000 4.73719080912062 1.8750247686751 2.86216604044552 0 0 PN2 T1 Tbv GN2 0.25 1
28 6000 5.36151056555406 2.22136692058005 3.140143644974 0 0 PN2 T1 Tbv GN2 0.25 1
29 6000 5.86728925882232 2.62287281455157 3.24441644427075 0 0 PN2 T1 Tbv GN2 0.25 1
30 6000 6.17118086345265 2.8523440421894 3.31883682126325 0 0 PN2 T1 Tbv GN2 0.25 1
31 6000 6.69196362296661 3.11163786009966 3.58032576286694 0 0 PN2 T1 Tbv GN2 0.25 1
32 6000 7.19007039910272 3.29386716043325 3.89620323866947 0 0 PN2 T1 Tbv GN2 0.25 1
33 6000 7.68056186439924 3.56774691785759 4.11281494654165 0 0 PN2 T1 Tbv GN2 0.25 1
34 6000 8.03717841294792 3.79301298333956 4.24416542960836 0 0 PN2 T1 Tbv GN2 0.25 1
35 6000 8.40046198251606 3.96594488944037 4.43451709307569 0 0 PN2 T1 Tbv GN2 0.25 1
36 6000 8.86589801842943 4.14675670840662 4.71914131002281 0 0 PN2 T1 Tbv GN2 0.25 1
37 6000 9.03483936820781 4.332361925313 4.70247744289481 0 0 PN2 T1 Tbv GN2 0.25 1
38 6000 9.40873559389388 4.51699529166102 4.89174030223286 0 0 PN2 T1 Tbv GN2 0.25 1
39 6000 9.72546338220739 4.73020227288895 4.99526110931844 0 0 PN2 T1 Tbv GN2 0.25 1
40 6000 9.90286456118339 4.73760986467081 5.16525469651258 0 0 PN2 T1 Tbv GN2 0.25 1
20 4500 -0.109533387051289 0 0 -0.124196694761587 0.0146633077102979 PN2 T1 Ebv PN2 0.25 1
22 9000 0.541998937130956 0.183767761494162 -0.115848160209154 -0.00114052208865594 0.475219857934604 PN2 T1 Ebv PN2 0.25 1
23 9000 1.62081572758559 0.523066919312155 0.14971434549084 0.273862583771731 0.674171879010861 PN2 T1 Ebv PN2 0.25 1
24 9000 2.41178745784757 0.916986099401186 0.0753477122289653 0.932643235658262 0.48681041055916 PN2 T1 Ebv PN2 0.25 1
25 9000 3.09621962411975 1.54417535164892 -0.0233441260425059 1.10058597593523 0.474802422578112 PN2 T1 Ebv PN2 0.25 1
26 9000 3.71851390058497 2.13058018995149 -0.08844481838484 1.30726113496801 0.369117394050303 PN2 T1 Ebv PN2 0.25 1
27 9000 4.22560774737473 2.75010367009982 -0.14071943321744 1.32742846588505 0.288795044607309 PN2 T1 Ebv PN2 0.25 1
28 9000 4.65140514570828 3.4733376925312 -0.324457072322487 1.22708069200875 0.275443833490827 PN2 T1 Ebv PN2 0.25 1
29 9000 5.27697888535012 4.34900232114607 -0.56742362614676 1.26148043484041 0.2339197555104 PN2 T1 Ebv PN2 0.25 1
30 9000 5.78552177108355 4.95605097491566 -0.759702815372826 1.48648980508347 0.102683806457253 PN2 T1 Ebv PN2 0.25 1
31 9000 6.2188865848646 5.63156056600236 -1.00468405825733 1.4923908092335 0.0996192678860685 PN2 T1 Ebv PN2 0.25 1
32 9000 6.59801699287736 6.30422933466248 -1.11585936818186 1.28825254518124 0.121394481215508 PN2 T1 Ebv PN2 0.25 1
33 9000 7.15388656786248 6.99650702502822 -1.17971109840081 1.23144195705693 0.105648684178138 PN2 T1 Ebv PN2 0.25 1
34 9000 7.67651624100479 7.55964511679101 -1.29394404089312 1.23316163437127 0.177653530735632 PN2 T1 Ebv PN2 0.25 1
35 9000 8.04473285760607 8.21562286569848 -1.54553572822458 1.28317986427237 0.0914658558598004 PN2 T1 Ebv PN2 0.25 1
36 9000 8.51564019359372 8.68769257013357 -1.54633397731438 1.33036840532225 0.0439131954522782 PN2 T1 Ebv PN2 0.25 1
37 9000 8.76164207013632 9.36844452342999 -1.93592427064711 1.31199098832413 0.0171308290293089 PN2 T1 Ebv PN2 0.25 1
38 9000 9.13712292220427 9.9995665119363 -2.20065228738716 1.28085301444544 0.0573556832096988 PN2 T1 Ebv PN2 0.25 1
39 9000 9.46900757739304 10.4812598921009 -2.36360967973169 1.27003881561796 0.081318549405848 PN2 T1 Ebv PN2 0.25 1
40 9000 9.79937465638802 11.0490369402146 -2.40960096187796 1.08252604866932 0.0774126293820769 PN2 T1 Ebv PN2 0.25 1
41 9000 10.0517913938651 11.4320205994079 -2.50208458464389 0.965222559395287 0.156632819705846 PN2 T1 Ebv PN2 0.25 1
20 4500 0.0459258917310602 0 0 0.00225133132118571 0.0436745604098745 PN2 T1 Tbv PN2 0.25 1
22 9000 0.917488204501237 0.078252289712953 0.66358918124038 0.0137255907575669 0.161921142790338 PN2 T1 Tbv PN2 0.25 1
23 9000 1.96164465983072 0.267408824674918 1.09751215903063 0.125894214518064 0.470829461607107 PN2 T1 Tbv PN2 0.25 1
24 9000 2.72439334743913 0.407732321860678 1.43996088563921 0.371346911417222 0.505353228522018 PN2 T1 Tbv PN2 0.25 1
25 9000 3.45280846822831 0.69152798308226 1.82316631066932 0.457706926819064 0.480407247657668 PN2 T1 Tbv PN2 0.25 1
26 9000 4.08828363918016 0.971580986425907 2.1196544120469 0.585005731405007 0.41204250930234 PN2 T1 Tbv PN2 0.25 1
27 9000 4.56260393431115 1.20543882797822 2.51446546144872 0.520232661532502 0.32246698335171 PN2 T1 Tbv PN2 0.25 1
28 9000 5.0089651851238 1.5029847695584 2.73615729143239 0.477986985489625 0.29183613864339 PN2 T1 Tbv PN2 0.25 1
29 9000 5.5897756660444 1.91714572494592 2.99036026409224 0.43919274319736 0.243076933808869 PN2 T1 Tbv PN2 0.25 1
30 9000 6.11224046615572 2.21035998145776 3.15085413688641 0.50911958491303 0.241906762898521 PN2 T1 Tbv PN2 0.25 1
31 9000 6.53982231025565 2.47249475096317 3.32937103585416 0.490270167955759 0.247686355482556 PN2 T1 Tbv PN2 0.25 1
32 9000 6.93527084277204 2.78897228737209 3.54426720162698 0.425820136777611 0.176211216995353 PN2 T1 Tbv PN2 0.25 1
33 9000 7.49840572801664 3.04561168870562 3.86682181195873 0.409976180460888 0.175996046891403 PN2 T1 Tbv PN2 0.25 1
34 9000 8.03052312117952 3.3306163654538 4.02768263195587 0.447235991143278 0.224988132626573 PN2 T1 Tbv PN2 0.25 1
35 9000 8.39220801998332 3.59152478307442 4.19258385313264 0.41414471370691 0.193954670069351 PN2 T1 Tbv PN2 0.25 1
36 9000 8.84364929712392 3.79057807003813 4.45496028403108 0.449531207615766 0.148579735438947 PN2 T1 Tbv PN2 0.25 1
37 9000 9.09817298113511 3.96950435698321 4.57204759928438 0.39214498786546 0.164476037002063 PN2 T1 Tbv PN2 0.25 1
38 9000 9.48476532209803 4.20012918331237 4.69332491623462 0.414990902043591 0.176320320507459 PN2 T1 Tbv PN2 0.25 1
39 9000 9.78528419651381 4.29401899302576 4.86687461310104 0.431253347620861 0.193137242766144 PN2 T1 Tbv PN2 0.25 1
40 9000 10.0897640646372 4.49545950430239 5.08188640336895 0.369330593855002 0.143087563110858 PN2 T1 Tbv PN2 0.25 1
41 9000 10.2942065870745 4.55038388510575 5.21384827937715 0.376198887822894 0.153775534768739 PN2 T1 Tbv PN2 0.25 1
20 1500 0.00862590287218606 0.0827926120594102 -0.0741667091872241 0 0 PN2 T2 Ebv GN2 0.25 1
21 6000 -2.60629315771735 0.0334954632638124 -2.63978862098116 0 0 PN2 T2 Ebv GN2 0.25 1
22 6000 -2.13728820573363 0.31069885279875 -2.44798705853238 0 0 PN2 T2 Ebv GN2 0.25 1
23 6000 -1.26517660028868 1.38733235706188 -2.65250895735056 0 0 PN2 T2 Ebv GN2 0.25 1
24 6000 -0.543419250514634 2.1286875808063 -2.67210683132093 0 0 PN2 T2 Ebv GN2 0.25 1
25 6000 -0.173945878399677 2.383165324615 -2.55711120301467 0 0 PN2 T2 Ebv GN2 0.25 1
26 6000 0.337779008270132 3.26516097083805 -2.92738196256792 0 0 PN2 T2 Ebv GN2 0.25 1
27 6000 1.03230904413856 3.81625867849441 -2.78394963435585 0 0 PN2 T2 Ebv GN2 0.25 1
28 6000 1.23127232212567 4.0062460452351 -2.77497372310943 0 0 PN2 T2 Ebv GN2 0.25 1
29 6000 1.50834414525215 4.85917691936335 -3.3508327741112 0 0 PN2 T2 Ebv GN2 0.25 1
30 6000 1.9567270395526 5.39070997189346 -3.43398293234087 0 0 PN2 T2 Ebv GN2 0.25 1
31 6000 2.19829555861124 5.99348706839533 -3.79519150978409 0 0 PN2 T2 Ebv GN2 0.25 1
32 6000 2.62297606984662 6.70039158615976 -4.07741551631315 0 0 PN2 T2 Ebv GN2 0.25 1
33 6000 3.12230824893566 7.44440701561511 -4.32209876667944 0 0 PN2 T2 Ebv GN2 0.25 1
34 6000 3.64218519421873 7.93767518678591 -4.29548999256719 0 0 PN2 T2 Ebv GN2 0.25 1
35 6000 3.95593588010773 8.57009135925826 -4.61415547915053 0 0 PN2 T2 Ebv GN2 0.25 1
36 6000 4.11977415096155 8.82055993944813 -4.70078578848658 0 0 PN2 T2 Ebv GN2 0.25 1
37 6000 4.46691090893053 9.29295530470196 -4.82604439577143 0 0 PN2 T2 Ebv GN2 0.25 1
38 6000 4.78871315025423 9.60403308177778 -4.81531993152354 0 0 PN2 T2 Ebv GN2 0.25 1
39 6000 5.09573762107384 9.80350405986158 -4.70776643878774 0 0 PN2 T2 Ebv GN2 0.25 1
40 6000 5.313900557623 10.1420990088342 -4.8281984512112 0 0 PN2 T2 Ebv GN2 0.25 1
20 1500 -0.0319206264542804 0.0350639421452481 -0.0669845685995285 0 0 PN2 T2 Tbv GN2 0.25 1
21 6000 0.395973231817506 0.120016299613957 0.275956932203549 0 0 PN2 T2 Tbv GN2 0.25 1
22 6000 0.927395681092041 0.153772102978 0.773623578114041 0 0 PN2 T2 Tbv GN2 0.25 1
23 6000 1.80319167455122 0.461730168099073 1.34146150645214 0 0 PN2 T2 Tbv GN2 0.25 1
24 6000 2.41348433260389 0.693198052025403 1.72028628057849 0 0 PN2 T2 Tbv GN2 0.25 1
25 6000 2.88300083215401 0.754584687389913 2.1284161447641 0 0 PN2 T2 Tbv GN2 0.25 1
26 6000 3.41475685177035 1.02788728759556 2.38686956417479 0 0 PN2 T2 Tbv GN2 0.25 1
27 6000 3.96946935737268 1.08692017155125 2.88254918582143 0 0 PN2 T2 Tbv GN2 0.25 1
28 6000 4.29316639257595 1.10429389623375 3.1888724963422 0 0 PN2 T2 Tbv GN2 0.25 1
29 6000 4.49577645023527 1.18336958940606 3.31240686082921 0 0 PN2 T2 Tbv GN2 0.25 1
30 6000 4.87165345980217 1.24427630487262 3.62737715492955 0 0 PN2 T2 Tbv GN2 0.25 1
31 6000 5.21059203214107 1.32857970213563 3.88201233000543 0 0 PN2 T2 Tbv GN2 0.25 1
32 6000 5.62846880617943 1.49179715912994 4.13667164704949 0 0 PN2 T2 Tbv GN2 0.25 1
33 6000 6.08567817195208 1.64298122213939 4.44269694981269 0 0 PN2 T2 Tbv GN2 0.25 1
34 6000 6.67081747536206 1.70311781155187 4.96769966381019 0 0 PN2 T2 Tbv GN2 0.25 1
35 6000 6.9002337265036 1.80643677235339 5.09379695415021 0 0 PN2 T2 Tbv GN2 0.25 1
36 6000 7.16308775140648 1.8730453583272 5.29004239307928 0 0 PN2 T2 Tbv GN2 0.25 1
37 6000 7.48846640231888 1.95711097878918 5.5313554235297 0 0 PN2 T2 Tbv GN2 0.25 1
38 6000 7.74583795779932 1.93925338451684 5.80658457328248 0 0 PN2 T2 Tbv GN2 0.25 1
39 6000 8.08234211102398 2.05277238741303 6.02956972361095 0 0 PN2 T2 Tbv GN2 0.25 1
40 6000 8.21901239677849 2.19170043399917 6.02731196277932 0 0 PN2 T2 Tbv GN2 0.25 1
20 4500 -0.00287530095739534 0 0 -0.00612444484783855 0.0032491438904432 PN2 T2 Ebv PN2 0.25 1
22 9000 -1.96302724422485 0.0298708916488696 -1.97779593523512 0.000501995068238798 -0.015604195706836 PN2 T2 Ebv PN2 0.25 1
23 9000 -1.30346123390898 0.130265686233802 -1.51589281764606 0.0169376804805313 0.0652282170227386 PN2 T2 Ebv PN2 0.25 1
24 9000 -1.1453870051571 0.717840905051613 -1.9139971903448 0.0117370151359041 0.0390322650001765 PN2 T2 Ebv PN2 0.25 1
25 9000 -0.77974982374862 1.04154093701693 -1.86492206090473 0.00790549873574328 0.0357258014034366 PN2 T2 Ebv PN2 0.25 1
26 9000 -0.629921688282547 1.48129991865084 -2.1595028748463 0.00596159754817006 0.0423196703647456 PN2 T2 Ebv PN2 0.25 1
27 9000 -0.447736580338234 2.12179905916855 -2.59758653667436 0.00232421214325203 0.0257266850243229 PN2 T2 Ebv PN2 0.25 1
28 9000 0.03158089636685 2.5637220635655 -2.55173548684377 0.00238105823018292 0.0172132614149343 PN2 T2 Ebv PN2 0.25 1
29 9000 0.235677459353346 3.03591334069523 -2.81762381389392 0.00630380674244312 0.0110841258095859 PN2 T2 Ebv PN2 0.25 1
30 9000 0.609656949770568 3.70740804106921 -3.11525570948771 0.00955027893540372 0.00795433925366036 PN2 T2 Ebv PN2 0.25 1
31 9000 0.946417063246962 4.26193573042038 -3.32606851703378 0.00524779150938314 0.00530205835098021 PN2 T2 Ebv PN2 0.25 1
32 9000 1.24827712516415 4.93314350482304 -3.6855694714619 -0.00100497393737445 0.00170806574038913 PN2 T2 Ebv PN2 0.25 1
33 9000 1.61354651853065 5.67503538557105 -4.05294419148302 -0.00794185913674299 -0.00060281642063287 PN2 T2 Ebv PN2 0.25 1
34 9000 2.23377556931653 6.34200670170822 -4.07802897346289 -0.0211734734239255 -0.00902868550487661 PN2 T2 Ebv PN2 0.25 1
35 9000 2.67998849937898 6.89940251032483 -4.18647585570646 -0.0250115289185415 -0.00792662632084308 PN2 T2 Ebv PN2 0.25 1
36 9000 2.98959937290367 7.49935686382584 -4.48355109091865 -0.0199561104994826 -0.00625028950404065 PN2 T2 Ebv PN2 0.25 1
37 9000 3.40031539034969 7.96352400474774 -4.55412248646827 -0.00817293392525724 -0.000913194004525504 PN2 T2 Ebv PN2 0.25 1
38 9000 3.70939872716566 8.43011920404104 -4.71735575407043 -0.00412943295868845 0.000764710153730617 PN2 T2 Ebv PN2 0.25 1
39 9000 4.11343310612947 8.82789439661055 -4.72299129652575 0.00398213813665224 0.00454786790800767 PN2 T2 Ebv PN2 0.25 1
40 9000 4.37758952501756 9.14901326666267 -4.78324217574421 0.00692385311733111 0.00489458098176389 PN2 T2 Ebv PN2 0.25 1
41 9000 4.84448107629811 9.55941045185234 -4.72352554437938 0.00558175259981332 0.00301441622533767 PN2 T2 Ebv PN2 0.25 1
20 4500 0.0106402088180936 0 0 -0.00824923999086102 0.0188894488089546 PN2 T2 Tbv PN2 0.25 1
22 9000 0.498587595865793 0.0403339264358921 0.35815235781599 0.011118183319412 0.0889831282944989 PN2 T2 Tbv PN2 0.25 1
23 9000 0.803675410702546 0.0736696517541635 0.570509375402727 0.0149241392207003 0.144572244324955 PN2 T2 Tbv PN2 0.25 1
24 9000 1.55613993104144 0.34623659416753 1.08564410884962 0.0227317643612865 0.101527463663009 PN2 T2 Tbv PN2 0.25 1
25 9000 2.12721037742321 0.482824859284892 1.58841312879917 -0.0559409301025091 0.111913319441664 PN2 T2 Tbv PN2 0.25 1
26 9000 2.42456407612704 0.680706574106813 1.79499783395754 -0.0743591544717337 0.0232188225344206 PN2 T2 Tbv PN2 0.25 1
27 9000 2.95641336049699 0.87464171061266 2.13959082550455 -0.0748864925887862 0.0170673169685629 PN2 T2 Tbv PN2 0.25 1
28 9000 3.61089594234582 0.995741119819875 2.63454307067774 -0.00388340016665102 -0.0155048479851451 PN2 T2 Tbv PN2 0.25 1
29 9000 4.02306179232581 1.0562146874631 2.95111445538445 -0.019286702048011 0.0350193515262797 PN2 T2 Tbv PN2 0.25 1
30 9000 4.35030249033942 1.14261735086296 3.25552989734255 -0.0565192161421846 0.00867445827609998 PN2 T2 Tbv PN2 0.25 1
31 9000 4.66163596274613 1.22123801349211 3.52813316593764 -0.146702933878021 0.0589677171944037 PN2 T2 Tbv PN2 0.25 1
32 9000 5.03534102068711 1.28377722282523 3.78965482310347 -0.0615876327010665 0.0234966074594729 PN2 T2 Tbv PN2 0.25 1
33 9000 5.39670930252862 1.39587451419004 4.02275255314203 -0.0479285246813133 0.0260107598778621 PN2 T2 Tbv PN2 0.25 1
34 9000 5.99182138359248 1.54210761662715 4.45697179868509 -0.0460517325248259 0.0387937008050682 PN2 T2 Tbv PN2 0.25 1
35 9000 6.34597305252131 1.57623561238437 4.8483743367199 -0.0710778116809783 -0.00755908490198387 PN2 T2 Tbv PN2 0.25 1
36 9000 6.55382662897451 1.7246030826902 4.96156008988864 -0.116254693898957 -0.0160818497053736 PN2 T2 Tbv PN2 0.25 1
37 9000 6.944399868605 1.77351171934976 5.31026249025717 -0.137448696171586 -0.00192564483034358 PN2 T2 Tbv PN2 0.25 1
38 9000 7.25025610307899 1.81177785218186 5.50742687266463 -0.0957094664470584 0.026760844679565 PN2 T2 Tbv PN2 0.25 1
39 9000 7.49671126735362 1.88202159342338 5.74739403048018 -0.116039517269253 -0.0166648392806897 PN2 T2 Tbv PN2 0.25 1
40 9000 7.63979497832111 1.96011739081338 5.83096389346364 -0.133355321917116 -0.0179309840387899 PN2 T2 Tbv PN2 0.25 1
41 9000 8.01583535893678 2.12633260253491 5.9804589945319 -0.0858528669103374 -0.00510337121968292 PN2 T2 Tbv PN2 0.25 1
20 1500 0.168613032013027 0.22933444557338 -0.0607214135603528 0 0 PN2 I Ebv GN2 0.25 1
21 6000 -1.18258142492067 0.324402404159358 -1.50698382908003 0 0 PN2 I Ebv GN2 0.25 1
22 6000 -0.402351588345494 0.744001898739147 -1.14635348708464 0 0 PN2 I Ebv GN2 0.25 1
23 6000 0.314735264043238 1.64409349570282 -1.32935823165958 0 0 PN2 I Ebv GN2 0.25 1
24 6000 1.01333411510196 2.46577841213213 -1.45244429703018 0 0 PN2 I Ebv GN2 0.25 1
25 6000 1.63431304511195 2.90887574315715 -1.2745626980452 0 0 PN2 I Ebv GN2 0.25 1
26 6000 2.10906065065346 3.67726109828877 -1.56820044763532 0 0 PN2 I Ebv GN2 0.25 1
27 6000 2.72767860632217 4.27157165201423 -1.54389304569206 0 0 PN2 I Ebv GN2 0.25 1
28 6000 3.13704813549992 4.77606417958242 -1.6390160440825 0 0 PN2 I Ebv GN2 0.25 1
29 6000 3.49331869090245 5.56461058351691 -2.07129189261446 0 0 PN2 I Ebv GN2 0.25 1
30 6000 3.90850384098379 6.2080051032747 -2.29950126229091 0 0 PN2 I Ebv GN2 0.25 1
31 6000 4.27349875773455 6.80698086019917 -2.53348210246462 0 0 PN2 I Ebv GN2 0.25 1
32 6000 4.73113215134779 7.3712644164191 -2.64013226507131 0 0 PN2 I Ebv GN2 0.25 1
33 6000 5.23884012345137 8.04560499644575 -2.80676487299438 0 0 PN2 I Ebv GN2 0.25 1
34 6000 5.66092402105617 8.60639050612315 -2.94546648506698 0 0 PN2 I Ebv GN2 0.25 1
35 6000 6.00311453602755 9.18763474216038 -3.18452020613283 0 0 PN2 I Ebv GN2 0.25 1
36 6000 6.30415786928674 9.62391387716597 -3.31975600787923 0 0 PN2 I Ebv GN2 0.25 1
37 6000 6.56902467010345 10.1694885892653 -3.60046391916181 0 0 PN2 I Ebv GN2 0.25 1
38 6000 6.89503934420168 10.5634461959671 -3.66840685176544 0 0 PN2 I Ebv GN2 0.25 1
39 6000 7.24016227260365 10.8916181755176 -3.651455902914 0 0 PN2 I Ebv GN2 0.25 1
40 6000 7.45526819996355 11.2055180383016 -3.75024983833801 0 0 PN2 I Ebv GN2 0.25 1
20 1500 -0.0848491508237287 -0.00291575381661883 -0.0819333970071098 0 0 PN2 I Tbv GN2 0.25 1
21 6000 0.509819656026592 0.164223460320266 0.345596195706326 0 0 PN2 I Tbv GN2 0.25 1
22 6000 1.32728270349574 0.268861795753546 1.05842090774219 0 0 PN2 I Tbv GN2 0.25 1
23 6000 2.02047931475076 0.531164285716835 1.48931502903392 0 0 PN2 I Tbv GN2 0.25 1
24 6000 2.67211450728513 0.819474266998199 1.85264024028693 0 0 PN2 I Tbv GN2 0.25 1
25 6000 3.35016377795656 1.04314082688113 2.30702295107543 0 0 PN2 I Tbv GN2 0.25 1
